日期,Profit,策略損益(金額)
2013-05-29 00:00:00+08:00,65691.04354095459,-596.8936614990234
2013-05-30 00:00:00+08:00,65392.55876159668,-298.48477935791016
2013-05-31 00:00:00+08:00,64198.76511383057,-1193.7936477661133
2013-06-03 00:00:00+08:00,65094.13722991943,895.3721160888672
2013-06-04 00:00:00+08:00,65392.55876159668,298.4215316772461
2013-06-05 00:00:00+08:00,64198.76511383057,-1193.7936477661133
2013-06-06 00:00:00+08:00,64795.684074401855,596.9189605712891
2013-06-07 00:00:00+08:00,64795.684074401855,0.0
2013-06-10 00:00:00+08:00,64497.21194458008,-298.47212982177734
2013-06-11 00:00:00+08:00,62408.0461807251,-2089.1657638549805
2013-06-13 00:00:00+08:00,63303.40564727783,895.3594665527344
2013-06-14 00:00:00+08:00,63303.40564727783,0.0
2013-06-17 00:00:00+08:00,63601.86512756348,298.45948028564453
2013-06-18 00:00:00+08:00,63004.94616699219,-596.9189605712891
2013-06-19 00:00:00+08:00,62109.59302520752,-895.353141784668
2013-06-20 00:00:00+08:00,61811.14619445801,-298.4468307495117
2013-06-21 00:00:00+08:00,60318.867767333984,-1492.2784271240234
2013-06-24 00:00:00+08:00,60318.867767333984,0.0
2013-06-25 00:00:00+08:00,60617.314598083496,298.4468307495117
2013-06-26 00:00:00+08:00,62408.0461807251,1790.7315826416016
2013-06-27 00:00:00+08:00,66287.93720245361,3879.8910217285156
2013-06-28 00:00:00+08:00,64497.21194458008,-1790.7252578735352
2013-07-01 00:00:00+08:00,62706.48668670654,-1790.7252578735352
2013-07-03 00:00:00+08:00,62706.48668670654,0.0
2013-07-04 00:00:00+08:00,61535.46004486084,-1171.0266418457031
2013-07-05 00:00:00+08:00,63877.51936340332,2342.0593185424805
2013-07-08 00:00:00+08:00,63292.00604248047,-585.5133209228516
2013-07-09 00:00:00+08:00,63292.00604248047,0.0
2013-07-10 00:00:00+08:00,61242.733558654785,-2049.2724838256836
2013-07-11 00:00:00+08:00,60949.94672393799,-292.7868347167969
2013-07-12 00:00:00+08:00,61242.733558654785,292.7868347167969
2013-07-15 00:00:00+08:00,62120.98543548584,878.2518768310547
2013-07-16 00:00:00+08:00,61535.46004486084,-585.525390625
2013-07-17 00:00:00+08:00,63584.76873779297,2049.308692932129
2013-07-18 00:00:00+08:00,67859.01839447021,4274.249656677246
2013-07-19 00:00:00+08:00,68561.61989593506,702.6015014648438
2013-07-22 00:00:00+08:00,69264.2213973999,702.6015014648438
2013-07-23 00:00:00+08:00,70627.71906280518,1363.4976654052734
2013-07-24 00:00:00+08:00,70968.58293914795,340.86387634277344
2013-07-25 00:00:00+08:00,70968.58293914795,0.0
2013-07-26 00:00:00+08:00,69264.2213973999,-1704.3615417480469
2013-07-29 00:00:00+08:00,70627.71906280518,1363.4976654052734
2013-07-30 00:00:00+08:00,70968.58293914795,340.86387634277344
2013-07-31 00:00:00+08:00,69605.10635375977,-1363.4765853881836
2013-08-01 00:00:00+08:00,69605.10635375977,0.0
2013-08-02 00:00:00+08:00,69605.10635375977,0.0
2013-08-05 00:00:00+08:00,68446.15512084961,-1158.9512329101562
2013-08-06 00:00:00+08:00,67219.00300598145,-1227.152114868164
2013-08-07 00:00:00+08:00,66809.97338104248,-409.02962493896484
2013-08-08 00:00:00+08:00,66809.97338104248,0.0
2013-08-09 00:00:00+08:00,66537.26119995117,-272.7121810913086
2013-08-12 00:00:00+08:00,67355.36260986328,818.1014099121094
2013-08-13 00:00:00+08:00,67082.67853546143,-272.68407440185547
2013-08-14 00:00:00+08:00,66537.26119995117,-545.4173355102539
2013-08-15 00:00:00+08:00,66878.14615631104,340.8849563598633
2013-08-16 00:00:00+08:00,66196.39029693604,-681.755859375
2013-08-19 00:00:00+08:00,65446.4967956543,-749.8935012817383
2013-08-20 00:00:00+08:00,65514.655517578125,68.15872192382812
2013-08-22 00:00:00+08:00,67219.00300598145,1704.3474884033203
